,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,labelWalking,labelSitting,labelBiking,labelStanding,labelRunning,mag_phone_x,mag_phone_y,mag_phone_z
2020-06-02 13:31:00,-2.1630631805114424,-9.470837530778443,1.4423625816301822,0.007952035754892214,0.02262527661890546,-0.03205525859336649,1,0,0,0,0,22.28145225928126,38.42969268238474,-14.794838936102487
2020-06-02 13:31:30,-2.020974715557692,-8.185997141295424,1.8436858465596817,0.05244677897347479,0.04448517288693632,0.04701808322877983,1,0,0,0,0,25.508697902848144,35.44275701834549,-0.03328366870689678
2020-06-02 13:32:00,-0.6432652758576644,-4.308668594474784,4.404016932373258,0.011478316126410081,0.05495023369475781,-0.10028111029163903,1,0,0,0,0,11.946602867301925,19.534006244082285,-7.059350067475447
2020-06-02 13:32:30,-1.376698682646766,-8.694823945904808,1.7466183362411276,0.023735988963184077,0.02296856431840798,-0.023448719304477613,1,0,0,0,0,0.9434469520839146,41.49149042130679,-19.489163253551908
2020-06-02 13:33:00,-1.0730607668945622,-9.67551848201492,1.3953990485109415,0.007475892187002651,0.05097601418335544,-0.017744380919098142,1,0,0,0,0,0.8889674468876012,45.98692417647878,-23.563381093828248
2020-06-02 13:33:30,-1.4719238449814265,-9.649830536805638,1.0770817889432835,0.009693737390713102,0.0407826406620232,-0.01036896310580431,1,0,0,0,0,14.06839161283748,38.98587469857712,-24.360392465137316
2020-06-02 13:34:00,-1.5291974876293102,-9.616150674755637,1.3787984899651857,0.0300167423840796,0.15367210809087894,-0.037108001134660035,1,0,0,0,0,6.947204335441791,41.47342717567164,-12.76901687448491
2020-06-02 13:34:30,-1.6025701248381428,-9.596454269661027,1.381574364506136,-0.029364288981763926,-0.2067905482632626,0.018639945426392576,1,0,0,0,0,5.450114869332559,43.49163062509947,-6.542303545729111
2020-06-02 13:35:00,-1.5855561027004976,-9.590125092910778,1.3230671254729685,-0.008363052562520727,-0.052544316096185754,0.001058588677611944,1,0,0,0,0,-8.509448260850082,43.7341948425141,0.32091128219336656
2020-06-02 13:35:30,-1.7099877127861405,-9.626663776205238,0.9275294816681035,0.0037876649028514594,0.006010270876657824,-0.004468616702917773,1,0,0,0,0,-17.47717730237898,43.13549324555703,-17.445348248846816
2020-06-02 13:36:00,-1.8023537274245438,-9.564135010208956,1.427312485432504,-0.0007891379774461106,-0.040102261035157544,-0.009366795100497517,1,0,0,0,0,-2.0745152019485897,46.079318148779436,-3.1856109568132656
2020-06-02 13:36:30,-1.9075642673338862,-9.541696716095823,1.2882530930941645,0.009581065229111405,0.040004242822944305,-0.012266622880636607,1,0,0,0,0,8.738578087230108,45.2928526168203,-23.112626781468496
2020-06-02 13:37:00,-1.76534134184942,-9.567066625369817,1.33943612079602,0.009099518012603645,0.040861942811276954,-0.011057102929353232,1,0,0,0,0,0.841416983797015,43.25217902841459,-17.116862272675952
2020-06-02 13:37:30,-1.4831182766909814,-9.607937697396551,1.3086283286690983,-0.007832016954575596,-0.03406904288859417,0.0033742237665782496,1,0,0,0,0,-5.403284456423408,38.4997556950199,-23.428664149323605
2020-06-02 13:38:00,-1.7511918603877281,-9.550449439683915,1.3969824227890546,-0.005310631922388065,-0.008911882835157543,-0.0072062964066335,1,0,0,0,0,-8.475429454677943,40.97319379467662,-20.20386479063317
2020-06-02 13:38:30,-1.7417174532665782,-9.575636251173076,1.1768157466986073,0.00026840756462201697,0.0033689924167771895,-0.012575400868700267,1,0,0,0,0,-8.796283760590185,41.98228304325929,-16.3495381099118
2020-06-02 13:39:00,-1.7943420792802656,-9.579271891138308,1.2438303568862354,0.0011570029426202324,-0.11768216659635154,-0.006074743512769478,1,0,0,0,0,13.602174247572803,43.73146358503814,0.14337004352537286
2020-06-02 13:39:30,-1.914391432898541,-9.521024137934681,1.4658214372745357,0.005504332915450928,-0.020116882059018588,-0.026318797716511935,1,0,0,0,0,21.931670688607095,43.4074987340683,-9.525472554979773
2020-06-02 13:40:00,-1.9987013217877985,-9.545622471503647,1.3084702522198277,0.02952993111641791,0.08235100777081261,-0.04251782681558872,1,0,0,0,0,6.871169658162521,47.9414246744345,-10.953455257913765
2020-06-02 13:40:30,-1.9038976900514095,-9.557460233742953,1.2590131125456054,-0.019460943434681702,-0.07370359831763924,0.002773734963527855,1,0,0,0,0,9.63993399053382,43.01742402687998,10.823150705559682
2020-06-02 13:41:00,-1.9549426334263924,-9.574800555323938,0.9603650624535808,-0.011292359719164459,-0.05193208940616711,0.001427204097811671,1,0,0,0,0,16.498290084831897,38.373410918017235,-9.665280744287466
2020-06-02 13:41:30,-2.0481771618311777,-9.538155403279271,1.3957778630169155,0.014139855912437813,-0.043621745597678285,-0.021998075467661696,1,0,0,0,0,-5.11496784137612,43.47863719677944,-15.709196672073299
2020-06-02 13:42:00,-1.8744185886870026,-9.517114314220159,1.570743899765915,0.006187540766578245,-0.03447411461803715,-0.01710892204973475,1,0,0,0,0,-7.936901149506963,43.64861319104443,0.6534790119890583
2020-06-02 13:42:30,-1.9436258709051408,-9.46672037108889,1.806311914250083,0.020236664120066337,0.06784685401492538,-0.02835403957545605,1,0,0,0,0,-0.5258876644248757,34.716128896878935,-11.367697664864012
2020-06-02 13:43:00,-2.0878581771064324,-9.546054712619695,0.9249935085490716,-0.015263418161803712,-0.08391908996651193,0.0029513961561671103,1,0,0,0,0,-7.820926633423407,39.63046693677719,-8.130118999899535
2020-06-02 13:43:30,-1.9941686718730107,-9.54155273495988,1.2513641045460875,0.0151486030026534,0.056146215765505804,-0.01783791871940298,1,0,0,0,0,-8.133264423295191,37.596857881280265,-9.285467802545936
2020-06-02 13:44:00,-1.7037832828414592,-9.572637677083582,1.3578899845927033,-0.03235907566876658,-0.20436370575066312,0.006266084919098146,1,0,0,0,0,14.451614298815318,35.78703286095823,-2.7372926970086207
2020-06-02 13:44:30,-1.805527829196618,-9.55593069398276,1.4678759844648541,0.010761629507294427,0.034534984873673735,-0.026912591942639258,1,0,0,0,0,10.50366078119098,34.71851676465517,-19.42934833604642
2020-06-02 13:45:00,-3.1398547181101164,-6.076265385870979,3.424047020784743,0.04751336963847431,0.002075825661359851,0.046180897237147585,1,0,0,0,0,0.6210996360726367,28.873355097426533,-27.671585310767163
2020-06-02 13:45:30,-6.792330251669651,-4.7369582009333335,5.153525824701824,0.0008618583651741289,-0.02467153988888889,-0.04074790730547263,1,0,0,0,0,10.624927262032505,28.759832406884907,-33.12906298783284
2020-06-02 13:46:00,-4.141582714948659,-3.1259161360195438,5.366889859449156,-0.004429043736074275,0.025708585169429712,-0.027834198903514594,1,0,0,0,0,12.082655301785806,20.12671057552321,-35.135169649011935
2020-06-02 13:46:30,-5.0680687574706464,-5.4070525931767826,3.964904888087562,0.04822276400829188,0.0523440982053068,-0.03706684454726368,1,0,0,0,0,29.760604308126037,26.892408472798337,-33.608251315471975
2020-06-02 13:47:00,-5.784157950799005,-6.3126750132902165,4.677081868643781,-0.06543581164423076,-0.07518332343003978,0.07491467694562334,1,0,0,0,0,24.216137937861735,38.0736342893004,-22.617083633053053
2020-06-02 13:47:30,-5.868007743350133,-6.307365331269563,4.581702489625663,0.029644267010945267,0.02758037465140962,-0.007536522758208955,1,0,0,0,0,24.06514976393698,45.3434259064345,-13.842111443906798
2020-06-02 13:48:00,-5.933687152471309,-6.101650557339967,4.7292807831293535,-0.00526577171518568,-0.004105811751326262,-0.0053359022364058315,1,0,0,0,0,19.22020209275597,37.11501692464854,-31.154301924210877
2020-06-02 13:48:30,-5.995079669643569,-6.12873348246585,4.685457122001989,-0.002181998408955223,-0.0013726168398009973,0.013548952029850748,1,0,0,0,0,19.860415480185736,37.03256959429519,-31.845085890580428
2020-06-02 13:49:00,-6.0532143654875625,-5.969560861162188,4.769048682376451,-0.007725881224137931,-0.007670030895888594,0.0035436466163793093,1,0,0,0,0,18.466189448350793,36.11593014494363,-32.10412305234085
2020-06-02 13:49:30,-6.078341340438328,-5.9249079697682365,4.798961820528514,0.0042591765257048095,-0.0031618463927031515,0.0069493416633499205,1,0,0,0,0,18.451056230173133,35.487325394368156,-31.9074096780199
2020-06-02 13:50:00,-6.099829121148922,-5.868089285327032,4.856597965989386,-0.006537166799403181,-0.008467132894562334,0.0024585442732095496,1,0,0,0,0,18.99101100647546,35.12722511943634,-32.41677263500994
2020-06-02 13:50:30,-6.179253211645109,-5.822911044900167,4.8048721472852405,0.0011658578169154252,0.00012249742686567153,0.014353265882255386,1,0,0,0,0,20.04573414138972,32.99894624268988,-30.905843493645108
2020-06-02 13:51:00,-6.0667672159830905,-6.123329650143236,4.464726064974801,0.0034355058507462674,0.0065184996252072944,-0.011000643350912108,1,0,0,0,0,19.57634559529353,36.295424957094525,-29.863169676132667
2020-06-02 13:51:30,-6.017156363411608,-5.917929472971476,4.918679712095522,-0.03038348354509283,-0.04265391837466844,0.04542362558454908,1,0,0,0,0,25.23832580552487,43.531838338617376,-17.809466981770885
2020-06-02 13:52:00,-6.2286141747148545,-5.485916166285146,5.122893224905835,-0.002662100256716416,-0.008327059352238807,0.007423558257048088,1,0,0,0,0,32.36880240116749,45.82868157134991,-11.018098249825538
2020-06-02 13:52:30,-5.531612524691875,-6.5911236380965175,4.559948731839137,0.007871518418435013,0.009029159356432358,0.0017582795951591487,0,0,0,0,0,30.054511193587533,48.59388672209218,-3.7708715747397217
2020-06-02 13:53:00,-5.975353713864058,-5.9731133462131965,4.851936986344165,0.001776613009618573,-0.003927072048756216,0.005906531335655058,0,0,1,0,0,28.575917298427864,48.05339484775457,-8.832593967775788
2020-06-02 13:53:30,-6.225934545265339,-5.679026522952238,4.9508511197605305,0.011810919707891247,-0.0025200201601458918,-0.004452056737400529,0,0,1,0,0,30.265088125026523,47.021113211031164,-10.64405960368833
2020-06-02 13:54:00,-6.230379121874668,-5.5164875562629305,5.083620036498674,0.01058089491243781,6.011604643449515e-06,-1.7804355555557982e-05,0,0,1,0,0,26.206925244095522,46.745652732998344,-22.564131308791044
2020-06-02 13:54:30,-6.250502858170481,-5.2933887593253734,5.305999152792703,-0.025018245096153847,-0.025306437417440316,0.02959103538229443,0,0,1,0,0,22.73765427639788,40.49017173357195,-14.980937937598474
2020-06-02 13:55:00,-5.915274893687894,-5.863397946489884,5.058288300010282,0.020373924655721395,0.0018233754470978428,-0.008869547945273632,0,0,1,0,0,27.76278533533002,41.922392687910445,-6.2769530541077945
2020-06-02 13:55:30,-6.0944948180676395,-5.523375917539788,5.232509391649535,-0.005623252495522385,-0.00709936842752902,0.011909843230845771,0,0,1,0,0,27.0546024834859,45.673188017588714,-12.378183504660035
2020-06-02 13:56:00,-3.354406813453068,-7.8158952199310106,3.9913886705117747,-0.014417687454575596,-0.02836094437533157,0.0035009567085543813,0,0,1,0,0,25.028199374438326,46.38340489871685,0.4768686370500661
2020-06-02 13:56:30,-1.0270821590726127,-8.982528792256963,3.7908305711598143,0.0011712598975124376,-0.0012685605883913764,0.0002468984620232171,0,0,0,1,0,16.01018181545937,51.174501219794365,4.182574634959535
2020-06-02 13:57:00,-0.9827559505077944,-8.939121895852404,3.900934829937313,-7.818965218832893e-05,0.0003681625262931034,-0.00015196784416445625,0,0,0,1,0,16.653979506996023,51.130229565404505,3.4331042646329575
2020-06-02 13:57:30,-1.04636505411439,-8.901366982246683,3.968157011224469,-0.0011422790222222223,0.001059235310116086,-0.0003641684063018243,0,0,0,1,0,16.983390856739636,51.043501777801,3.0512003580686566
2020-06-02 13:58:00,-1.1273432895014925,-8.858241629533664,4.039561082519404,-0.0002676720653183023,0.00012236350464190967,0.000516366974469496,0,0,0,1,0,17.766030703063663,50.69270755259284,2.5114535627649204
2020-06-02 13:58:30,-1.1563327113846154,-8.793184422507958,4.167617281196949,6.190574096185734e-05,-0.0005927486553897181,0.00042765162520729693,0,0,0,1,0,18.280699165306796,50.54246356766169,1.6249250978288559
2020-06-02 13:59:00,-1.1897585212451078,-8.7660721030199,4.211560720872969,-0.0012561507357427054,0.001843402851458886,-0.0017344604363395222,0,0,0,1,0,18.652605371734087,50.535605620242045,1.123364860908488
2020-06-02 13:59:30,-0.9851815762897878,-8.821898401795425,4.151648432876989,0.0003114993312172471,-9.662946865671626e-05,0.00044554389651741305,0,0,0,1,0,17.626983133966835,50.72923187454063,1.5436979632238805
2020-06-02 14:00:00,-1.0629985379048095,-8.813344694676617,4.149325909973798,-0.0013930156233421755,0.0006101773803050397,-0.0013502437619363392,0,0,0,1,0,17.95172184656167,50.55567745436671,1.6306721917586207
2020-06-02 14:00:30,-0.9535624795429519,-8.809531628955886,4.187177148163515,0.000252210272305141,-0.0005755719084577112,0.0002531709051409619,0,0,0,1,0,18.37418160761526,50.41466053583749,1.003537265676617
2020-06-02 14:01:00,-1.1401097992287799,-8.775142167041114,4.210952761410145,-0.0004166175502487566,0.0015493986547263677,-0.0014636901014925374,0,0,0,1,0,19.303337585469322,50.190695663635154,0.7454199542762853
2020-06-02 14:01:30,-1.2153014740524046,-8.76386048320199,4.2145459061777775,-0.00028309065053050403,0.0006530985059681698,-0.0015404734575596817,0,0,0,1,0,19.498392755149204,50.184679785162466,0.7975026138435013
2020-06-02 14:02:00,-1.2164633554164455,-8.674341653472812,4.391001789184682,-0.00045014595820895526,0.0008278015940298509,-0.0015409441744610283,0,0,0,1,0,19.683358757074625,49.97130035597347,-0.08474796226865669
2020-06-02 14:02:30,-1.2310922687618573,-8.675907213817249,4.384292071448093,-0.0012172323249336871,0.00146761462433687,-0.0014552690125994693,0,0,0,1,0,19.624780336147214,49.919056733000666,-0.044827043853116706
2020-06-02 14:03:00,-1.3543506888395223,-8.923115572132295,3.8197663041624668,-0.003003969592039801,0.0024094681028192367,-0.002379504347761194,0,0,0,1,0,18.368212817764512,50.116718538925376,3.9718470027860695
2020-06-02 14:03:30,-1.4392496023645107,-8.832200905868325,3.996777514096186,-0.0005817676063018244,-0.0014770959880597014,0.0002282886179104478,0,0,0,1,0,19.57731328489884,49.84927429144941,2.454200514353234
2020-06-02 14:04:00,-1.6805781054202324,-8.623055825314427,4.337876007080928,-0.000628751200596817,0.0003099427155172414,-0.0004915584502652521,0,0,0,1,0,21.68074588370358,49.3073504775232,0.0985215993929045
2020-06-02 14:04:30,-1.7143746941213527,-8.668696711161472,4.226529520579576,-0.0018546739306799338,0.004014930392371476,-0.0032894216374792706,0,0,0,1,0,21.34342199290879,49.35013915356882,0.8356630846985074
2020-06-02 14:05:00,-1.6196159713466003,-8.815230722913432,3.968810050848756,0.0004802270865384617,-0.000207776501657825,-0.000659719771551724,0,0,0,1,0,19.891564951674404,49.69963918633621,2.8185218993116714
2020-06-02 14:05:30,-1.6677190128494694,-8.775803308769895,4.0328076491187,-0.0003065278653399665,0.006471909861028192,-0.004337947552238806,0,0,0,1,0,19.661676903820897,49.669846879154235,2.7003452180845766
2020-06-02 14:06:00,-1.4746827347011608,-8.866544016369152,3.91160483062189,-0.0006002221631299738,-0.00028392931508620695,-0.0012065449638594163,0,0,0,1,0,15.29054132399867,51.32402452434682,4.3145945521236735
2020-06-02 14:06:30,-1.6362768969174128,-8.764410285154892,4.042351250496517,-8.512195953565601e-05,-0.009310396094859038,0.004684937647761194,0,0,0,1,0,20.20693080555887,50.09524504508789,2.645807461711111
2020-06-02 14:07:00,-1.843010013894894,-8.554352296627654,4.388995980174735,-0.0022857928116086237,0.010739070614262025,-0.00542897328689884,0,0,0,1,0,23.483587143587396,49.12408622117413,-0.30761016288756227
2020-06-02 14:07:30,-1.9954405098524046,-8.851800744802322,3.713612478232173,-0.0009983145361405837,0.0010429485573607428,-0.0016434542632625996,0,0,0,1,0,17.754101470484084,50.06408505731764,5.220354591184682
2020-06-02 14:08:00,-2.006408801956565,-8.853906277422746,3.7032273815179044,-0.00022252379568822554,0.0007002416789386402,-0.0010429089764510781,0,0,0,1,0,17.685116086912107,50.0846222961791,5.203963074440464
2020-06-02 14:08:30,-2.0830059290726366,-8.82110547147695,3.735302100789055,-0.0011857302868037137,0.0008147653435013258,-0.0006977981624668435,0,0,0,1,0,18.472186457854775,49.73632582303382,4.845907742526194
2020-06-02 14:09:00,-2.0806603632015914,-8.886553159096817,3.582415282647878,-0.00013184859834162516,0.0006447099101160863,-4.4234369485903316e-05,0,0,0,1,0,17.86404090611277,49.73991920638143,5.8633265556849095
2020-06-02 14:09:30,-2.086475927090879,-8.917118646875291,3.505287930161858,-0.0017897516415782495,0.0020463808703580903,-0.0008644708557692306,0,0,0,1,0,17.566210493706897,49.84066010526526,6.515757644201923
2020-06-02 14:10:00,-2.5963451014278607,-9.032028794477613,2.316875316568491,-0.0022823950573797676,0.030982112311111108,-0.004574488769485905,0,0,0,0,0,12.043941813705475,48.8982616088723,10.044033980428853
2020-06-02 14:10:30,-3.227087562465517,-9.188936733180704,1.2203371962927718,-0.005972110447429513,-0.00824669273996685,0.0072180292570480885,0,0,0,0,0,-1.8041879691562188,47.88354493453732,4.3186334562941955
2020-06-02 14:11:00,-3.9898735624679937,-5.761846338080265,2.856916722591045,0.05276718933355439,-0.05651388677718833,0.05810675230868702,0,0,0,0,1,7.791355194070624,27.521196668973143,-8.22105481582394
2020-06-02 14:11:30,-7.091364728421699,-0.6457663290733245,2.4620555935447914,-0.6021525097853352,-0.9167820485713337,-0.21881367071400132,0,0,0,0,1,8.744454541995026,-13.663701689653617,-7.848788478455209
2020-06-02 14:12:00,-14.225236875657048,0.14958674370182434,1.0970826844106136,-1.2141367897737227,-1.5967582721924354,-0.31292457093729265,0,0,0,0,1,36.343460165851695,-15.775645770534506,-10.794225256226609
2020-06-02 14:12:30,-13.103640292517746,0.4057748932288557,1.7247258519187396,-1.1058455816480928,-1.0933622725310117,-0.33808984523615254,0,0,0,0,1,36.74293586961195,-16.379341175996018,-0.43413955410016714
2020-06-02 14:13:00,-10.272068420454545,-6.699650751711679,-0.07331226103483757,0.032137970310218984,-0.09947181234903782,-0.007284273901128097,0,0,0,0,1,33.51666941827671,6.713688061248175,14.700109723618114
2020-06-02 14:13:30,-8.61349032779927,-7.943991631835434,-0.33459546262475115,-0.03188635567418715,-0.044884741671864625,-0.02745276836894494,0,0,0,0,1,34.66178160945554,12.294835687358658,9.90972978351891
2020-06-02 14:14:00,-1.6295375867511614,-9.714586700982416,1.6057857016857997,0.014562000294195689,0.016995348026865673,-0.04868679594195688,0,0,0,0,0,23.97730030509121,38.13275900065671,-16.483012762101826
2020-06-02 14:14:30,-2.060171274662687,-9.365395008579105,1.8595596923870648,0.08401999866832505,0.18574971368291873,-0.02711237738374792,0,0,0,0,0,14.582933512936648,40.007146624676615,-7.581934312413267
2020-06-02 14:15:00,-5.56097241575423,-6.894038946347597,3.847971286607297,0.011941754635157543,-0.006445334753565506,0.0019037253711442796,0,0,1,0,0,38.5063524458607,22.015932761868992,-20.0022743642063
2020-06-02 14:15:30,-5.802925459972811,-5.993880174619695,4.995423551463528,-0.004360949352570482,-0.009196936737313434,0.0022703255724709826,0,0,1,0,0,37.35134379066667,16.4122656497466,-26.265958932109452
2020-06-02 14:16:00,-5.854105032396683,-5.812640462400332,5.218719408177114,0.013218540711111103,0.00979920062222223,0.004646273862686568,0,0,1,0,0,40.47600212096849,21.203735394523385,-15.560115195474296
